    481,   37.0351944,   24.6352921
    482,   37.1662674,   26.9019146
    483,   37.3177032,   29.1664391
    484,    37.479744,   31.4299469
    485,   37.6471252,   33.6930046
    486,   37.8171158,   35.9558678
    487,   37.9882736,    38.218544
    488,   38.1596832,   40.4806747
    489,   38.3305435,   42.7415161
    490,    33.290062,   17.8409309
    491,   33.2404404,   20.1638203
    492,   33.3024063,   22.4556789
    493,    33.422039,   24.7276592
    494,   33.5720291,   26.9890137
    495,   33.7382507,    29.245163
    496,   33.9131088,   31.4988937
    497,   34.0924568,    33.751545
    498,    34.274044,   36.0036774
    499,    34.456543,   38.2553024
    500,   34.6389923,   40.5059204
    501,   34.8204765,   42.7545891
    502,   29.4743385,   17.9685898
    503,   29.5507622,   20.3507786
    504,   29.6900959,   22.6527596
    505,   29.8512592,   24.9152184
    506,   30.0228767,   27.1597919
    507,   30.2011089,   29.3963947
    508,   30.3837242,   31.6294403
    509,   30.5690346,   33.8609009
    510,   30.7558041,   36.0915527
    511,   30.9431133,   38.3214645
    512,   31.1301651,     40.55019
    513,   31.3161316,   42.7768288
